Geneid	02c_alignment_all_umitools/AG241010_Cyclon-CT_none_120mJ_2_all_dedup.bam	02c_alignment_all_umitools/AG241010_Cyclon-NT_none_120mJ_1_all_dedup.bam	02c_alignment_all_umitools/AG241010_Cyclon-NT_none_120mJ_2_all_dedup.bam	02c_alignment_all_umitools/AG241010_Cyclon_none_120mJ_2_all_dedup.bam	02c_alignment_all_umitools/AG241010_Cyclon_none_120mJ_1_all_dedup.bam	02c_alignment_all_umitools/AG241010_none_none_120mJ_2_all_dedup.bam	02c_alignment_all_umitools/AG241010_Cyclon-CT_none_120mJ_1_all_dedup.bam	02c_alignment_all_umitools/AG241010_none_none_120mJ_1_all_dedup.bam
ENSG00000270035.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000269978.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000049245.13	0.0	0.0	0.0	0.0	0.0	0.0	4.150754495044986	0.0
ENSG00000269925.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000049246.15	1.047187252784644	0.0	0.4583849008440979	0.5778203635239703	2.813306975004189	0.0	0.0	0.0
ENSG00000236266.1	0.0	0.0	0.0	0.0	6.8875177990464	0.0	0.0	0.0
ENSG00000049247.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000049249.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tRNA33323	0.0	0.0	106.45007068745221	0.0	0.0	0.0	0.0	0.0
ENSG00000270330.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000116288.13	1.7754564018843528	0.0	0.0	1.9593341321330124	0.0	0.0	4.732587415501857	0.0
ENSG00000200344.1	0.0	0.0	0.0	0.0	55.50135702144186	0.0	0.0	0.0
ENSG00000284747.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000284716.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000116285.13	1.0183701831339538	0.0	1.7830832610963518	0.0	1.3679444300570736	0.0	0.0	0.0
ENSG00000238290.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	430.57656948544417
ENSG00000232848.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229305.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000288816.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227634.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000200975.1	77.84943284116085	0.0	45.4360057812296	85.91202283029567	34.85755959273482	0.0	0.0	0.0
ENSG00000233645.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000251977.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000162426.16	3.2736684579359943	0.0	1.4329817207926259	0.0	2.1987076050801964	0.0	0.0	0.0
ENSG00000252254.1	0.0	0.0	0.0	41.56215853737017	50.58973250627001	0.0	0.0	0.0
ENSG00000142599.19	2.4125674576625813	5.305645826127293	0.0	0.9984106961570641	3.645816181893183	0.0	0.0	0.0
ENSG00000232912.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000221083.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000270282.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234619.1	0.0	0.0	0.0	7.137574338484543	0.0	0.0	0.0	0.0
ENSG00000224315.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000222511.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226545.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228423.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229716.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000074800.16	10.606786222990472	2.0506483867853955	27.143135355504494	5.402443153438838	7.671870861284428	0.0	6.524546799247286	0.0
ENSG00000274258.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230679.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000201725.1	0.0	0.0	0.0	43.89274686656851	0.0	0.0	0.0	0.0
ENSG00000238249.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232208.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232663.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000131686.15	0.0	4.0180999194112035	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000290109.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265141.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000197241.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000142583.18	0.0	0.0	0.0	0.0	1.7239565057926756	0.0	0.0	0.0
ENSG00000252404.1	23.129179322373876	0.0	20.248654750330584	0.0	0.0	0.0	0.0	0.0
ENSG00000180758.12	2.407109160247055	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228526.8	0.0	0.0	0.42800143297654536	0.0	0.0	0.0	1.3031604864971795	0.0
ENSG00000284357.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000289914.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234546.5	0.0	0.0	0.0	2.189521638565422	0.0	0.0	0.0	0.0
ENSG00000049239.13	0.0	1.147412785397192	0.7993461647845587	0.0	0.6132417692778923	0.0	0.0	0.0
ENSG00000171621.14	0.0	0.0	1.0993663245974705	0.0	1.6868220044876103	0.0	3.347303639704322	0.0
ENSG00000284652.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000284693.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000252956.1	0.0	0.0	33.87047703691662	0.0	0.0	0.0	0.0	0.0
ENSG00000235263.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171612.7	1.1011045266020163	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231181.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000188807.13	1.2192433735329589	1.5321847851987713	0.5336989649134547	0.0	1.6377710279926976	0.0	0.0	0.0
ENSG00000171608.18	0.0	1.1180288476505302	0.0	0.0	1.195074688660711	0.0	0.0	0.0
ENSG00000179840.5	0.0	0.0	0.0	0.0	0.0	0.0	6.2227164207119845	0.0
ENSG00000233268.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231789.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171603.18	4.8720881457547724	0.0	0.0	0.0	0.0	0.0	2.1644747252352508	0.0
ENSG00000271264.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000280113.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000178585.15	0.0	0.0	0.0	0.0	0.0	0.0	3.3974279829164264	0.0
ENSG00000223989.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000285701.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000162441.12	0.0	0.0	0.6824972474923663	0.0	0.0	0.0	0.0	0.0
ENSG00000228150.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000173614.14	0.0	0.0	0.0	0.0	2.480104023083953	0.0	0.0	0.0
ENSG00000202415.1	53.363874549426875	0.0	35.03842452094822	29.445291001397052	35.84100171290603	0.0	71.12233250757335	0.0
ENSG00000283611.2	0.0	0.0	0.0	0.0	12.875314804523676	0.0	0.0	0.0
ENSG00000265521.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000241326.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000162444.12	0.0	0.0	0.0	5.448403613367552	0.0	0.0	0.0	0.0
ENSG00000130939.20	0.9214612959438764	2.315942835438481	0.0	1.0168937782229794	0.0	0.0	0.0	0.0
ENSG00000224340.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233623.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000201746.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000054523.20	0.22499439573443264	0.0	0.0	0.7448888048727725	0.0	0.0	0.5997362957947633	0.0
ENSG00000264881.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000199562.1	0.0	0.0	0.0	43.89274686656851	0.0	0.0	0.0	0.0
ENSG00000264501.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000284735.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000284642.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000142657.21	1.2768583844334813	0.0	0.0	1.4090980842252716	0.0	0.0	3.403543964883873	0.0
ENSG00000271989.1	0.0	0.0	4.674720795559382	0.0	0.0	0.0	0.0	0.0
ENSG00000251503.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000175279.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000241563.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000160049.12	4.496661579957366	0.0	0.5623777319337098	0.7089092701468422	0.862889022371096	0.0	0.0	0.0
ENSG00000203469.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000142655.13	2.9029802150864894	0.0	0.0	1.6018157962901878	0.0	0.0	3.8690354825913875	0.0
ENSG00000287727.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000243267.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000130940.15	0.0	0.0	0.0	0.0	2.017162940440547	0.0	0.0	0.0
ENSG00000272078.1	0.0	1.3500166585223554	0.47024516900931806	0.592770909342778	0.0	0.0	0.0	0.0
ENSG00000225158.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000175262.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215785.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000120948.19	2.0635699023679295	0.0	1.2043809516925252	0.7590955090872522	1.847952084437857	0.0	0.0	0.0
ENSG00000009724.18	2.497028551916757	2.0919581430613383	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000116649.10	11.234870631776118	5.64740337142166	0.0	2.4796852770447892	3.0182892149992147	0.0	5.989446692163648	0.0
ENSG00000171824.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226849.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230337.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000198793.14	0.9547077683354804	0.7998341423369942	0.5572051856817211	0.3511944899964728	0.0	0.0	0.8482772777206272	0.0
ENSG00000225602.5	5.577678892944682	0.0	4.883030765479459	0.0	0.0	0.0	0.0	0.0
ENSG00000253086.1	82.63629117119987	103.84642704342353	108.51706235128624	45.59731956041583	111.00271404288372	0.0	110.13603917434902	0.0
ENSG00000171819.5	0.0	0.0	0.0	0.0	2.5704315527016686	0.0	0.0	0.0
ENSG00000207451.1	198.8677100615324	0.0	0.0	43.89274686656851	53.426539936528144	0.0	0.0	0.0
ENSG00000238173.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000120942.14	0.8361039283530046	0.0	0.7319749457879818	0.9226962504367054	0.0	63.954647126893214	127.03510530306544	0.0
ENSG00000238199.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000284646.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224338.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204624.8	2.086161272214114	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000285833.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235643.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000284708.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000116661.11	0.0	0.0	0.0	0.0	1.8073473832464468	0.0	0.0	0.0
ENSG00000132879.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000116670.16	7.836068855306192	0.0	0.0	0.0	2.1051886478396282	0.0	0.0	0.0
ENSG00000116663.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000162490.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000177674.16	1.7477490740520711	0.0	0.0	1.9287572545062956	2.34769600542444	0.0	0.0	0.0
ENSG00000215910.8	0.635663778239999	0.0	0.5564977556476217	0.0	0.0	0.0	0.0	0.0
ENSG00000177553.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000177000.13	0.0	0.0	0.0	0.0	1.489613421317253	0.0	0.0	0.0
ENSG00000011021.23	2.6035537717587136	0.0	0.0	0.5746389226383005	6.994542729974931	0.0	0.0	0.0
ENSG00000276470.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278852.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000175206.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000275915.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000120937.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224904.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000285646.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000199347.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000201801.1	531.9711244145991	0.0	155.23968641920118	391.37699289356925	142.91599433021278	0.0	472.6671681232479	0.0
ENSG00000116685.16	3.8912852745962754	0.0	1.135553939061514	0.0	0.0	0.0	0.0	0.0
ENSG00000083444.17	2.399869734201199	0.0	0.7003294124174487	0.0	13.969232528517038	0.0	0.0	0.0
ENSG00000287384.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000116688.18	0.0	0.0	0.7281126586009043	0.9178276167134709	0.0	0.0	0.0	0.0
ENSG00000270914.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000116691.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000202461.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000276869.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000243539.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000120949.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000201135.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227875.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000285604.1	3.5583352803652115	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000283789.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000028137.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000263676.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225196.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000252969.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000048707.15	0.20491953945092414	0.5150318752635122	0.1793987131192617	0.4522846605087471	1.6515715831688687	0.0	0.5462255409744774	0.0
ENSG00000239149.1	55.99696046469465	70.36961832547779	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229484.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000162496.9	10.896705820156797	3.0430105221828225	3.179874088814362	0.0	0.0	0.0	0.0	0.0
ENSG00000221340.1	0.0	0.0	36.8886383570379	0.0	0.0	0.0	0.0	0.0
ENSG00000276830.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000288927.2	0.0	0.0	0.0	7.840607537099883	0.0	0.0	0.0	0.0
ENSG00000272482.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204518.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226166.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000188984.12	3.1485343985081085	0.0	0.0	0.0	12.687979767910383	0.0	5.595073753370135	0.0
ENSG00000157330.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000116726.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000116721.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228338.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000239810.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231103.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000179172.10	3.752882711919571	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000120952.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000243073.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187545.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204510.6	2.229318488903506	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000207434.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234064.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232423.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000274178.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000274764.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000277058.3	0.0	0.0	1.9640234444179376	0.0	0.0	0.0	0.0	0.0
ENSG00000229571.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000277862.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236179.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000275774.3	3.6814610686131433	0.0	3.222969268218709	0.0	0.0	0.0	0.0	0.0
ENSG00000229978.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233336.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000280267.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000179412.11	0.0	0.0	2.168656853353218	0.0	0.0	0.0	0.0	0.0
ENSG00000204505.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000279169.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000279804.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000250894.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000270601.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231219.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000207511.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000182330.11	2.6416939759880775	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237700.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204501.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228229.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204481.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204480.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204479.4	0.0	0.0	2.361059869493553	0.0	0.0	0.0	0.0	0.0
ENSG00000204478.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000162494.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000259961.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215909.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000162493.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000222952.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237445.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253085.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000116731.23	0.3892590318592146	0.9783391553528421	0.6815608660131396	0.0	1.0457586706683457	0.0	0.0	0.0
ENSG00000289380.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000189337.17	0.9211621201984401	0.0	0.8064399294503956	0.0	0.8249119441859325	0.0	0.0	0.0
ENSG00000252151.1	41.318145585599936	103.84642704342353	72.34470823419083	0.0	0.0	0.0	0.0	0.0
ENSG00000231606.2	0.0	0.0	0.0	3.0319715395240996	0.0	0.0	0.0	0.0
ENSG00000234593.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235829.1	0.0	0.0	11.428688570738736	0.0	0.0	0.0	0.0	0.0
ENSG00000287756.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000175147.13	0.35544717241433166	0.0	0.31117952677364297	0.0	0.4774609348708353	0.0	0.9474661350503589	0.0
ENSG00000171729.14	1.9015947253426242	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204464.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215720.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278480.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000142621.21	0.3200788955563172	0.0	0.0	0.3532283329364343	0.8599036963310036	0.0	0.0	0.0
ENSG00000233485.1	0.0	3.4448251160942425	0.0	0.0	5.523323452375373	0.0	0.0	0.0
ENSG00000236045.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228140.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000142634.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000162438.12	0.0	0.0	0.0	1.3484134122086795	0.0	0.0	0.0	0.0
ENSG00000142615.8	2.801691241156546	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215704.10	5.874077288221937	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000132906.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000116138.13	0.0	0.0	0.4350989692935685	0.0	0.0	0.0	0.0	0.0
ENSG00000251866.1	30.39834996654852	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000272510.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000116771.6	1.3750465251427442	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237301.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235084.3	9.520736007420119	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000252417.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236500.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000197312.12	0.6989274093146318	0.0	0.0	0.0	0.469423532042085	0.0	0.0	0.0
ENSG00000215695.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000271742.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000116786.13	4.117821959667918	5.174737293407171	2.703739095835143	1.1360725483122471	2.7656699434971026	0.0	0.0	0.0
ENSG00000237938.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000162461.8	7.649674647064337	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224459.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000162460.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000162458.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224321.1	34.74097139034117	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233954.7	1.952187612530639	0.0	1.7090607679178107	0.0	0.0	0.0	0.0	0.0
ENSG00000178715.8	9.716367569216423	0.0	8.506284187353488	0.0	0.0	0.0	0.0	0.0
ENSG00000179743.4	1.720893245174603	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000065526.12	0.5937177727841508	0.0	0.7796636036678629	0.9828105290296101	0.7975222897891339	0.0	0.7912954823491872	0.0
ENSG00000270620.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000116809.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234607.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231353.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000275503.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224966.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183888.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233078.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000173641.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186510.12	0.0	0.0	0.0	0.0	1.644602926699802	0.0	0.0	0.0
ENSG00000232456.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184908.20	2.8916385223827374	0.0	0.0	0.0	0.9710616227634639	0.0	1.926959747742135	0.0
ENSG00000185519.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000142627.13	1.0277152850318263	0.0	2.6991686602710656	0.0	2.7609948192265206	0.0	0.0	0.0
ENSG00000227959.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224621.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000142632.17	1.123487063177612	0.0	0.9835671790023306	0.0	0.0	0.0	0.0	0.0
ENSG00000234166.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237276.9	0.0	30.142219765824624	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000288398.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000132881.12	0.0	0.0	2.3670600216396616	0.0	0.0	0.0	0.0	0.0
ENSG00000233929.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000037637.11	0.0	0.0	0.82711787635938	1.56394402754673	0.0	0.0	0.0	0.0
ENSG00000055070.17	2.6923886516133235	0.0	0.0	0.9904099356226972	0.0	0.0	0.0	0.0
ENSG00000226457.1	11.169997363036202	0.0	0.0	12.3268344218447	0.0	0.0	0.0	0.0
ENSG00000187144.11	0.9444671538652448	0.0	1.6536850750380947	0.0	0.0	0.0	0.0	0.0
ENSG00000157191.20	0.7723718684785469	0.0	0.0	0.0	0.0	0.0	0.0	0.0
